"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Market.Cap","cluster"
"WPRT 2014",-0.543730996856449,0.0922242323617687,0.00536072374721879,-0.0219413534714729,0.0526829260723852,302124437.8,"2"
"BOOT 2014",-0.529465612707954,0.0180598380672337,0.00563891680086496,0.00456202796821054,-0.0167234806559905,471772316.05,"2"
"RL 2014",0.18967837298619,0.107857370940693,0.0152284745703612,0.0430712340113458,-0.309067542861001,14417144340.83,"2"
"ALSN 2014",-0.298728239063451,-0.0343315638982908,0.0132714380985755,0.015288544450241,0.0375038660132069,6018189436.8,"2"
"GPC 2014",0.191218998041526,-0.0614436129658887,0.0291607962261802,0.0748271096042471,-0.446877464041073,16289932764.22,"2"
"AMC 2014",-0.38408850150229,-0.0423222706285616,0.00423903621031905,-0.00130569183654708,0.0379868077846619,2549568516.88,"2"
"GCI 2014",-0.403584067507397,0.0610958867861413,0.00644421246362395,0.0255020193221288,-0.0318088020238003,4214890827.2,"2"
"ORLY 2014",-0.12951107158337,-0.0999921777410631,0.0413277920069951,0.111726817454996,-0.1579316682648,19540293330.98,"2"
"HOG 2014",0.266952472150387,-0.211320976598418,0.0340818099720899,0.0457287986797182,-0.324604941011591,14122413898.32,"2"
"TUP 2014",-0.241273446690996,-0.00340922051743033,0.00500686856992004,0.0146519823279831,-0.13163490401772,3204590741.34,"2"
"TXRH 2014",-0.462579594015145,0.0460576119861141,0.00676829991323083,0.0148195243405452,-0.0389100569401745,2344099458.48,"2"
"LZB 2014",-0.478609190662731,0.037725234423079,0.00668858933309275,0.00822023620513641,-0.0332640281576674,1269720656.32,"2"
"CVGI 2014",-0.527686181664142,0.0163128296211741,0.0057841892368057,0.00125225340137312,-0.00300063435099744,197748973.08,"2"
"MUSA 2014",-0.444058099744304,0.00766785884853124,0.0154157161138098,0.0262485345662238,-0.0377951529855123,3148880210.08,"2"
"CNK 2014",-0.297406755333018,-0.0435774183186975,0.00820632728974008,0.0114713617887605,0.00190152719904252,4116567929.4,"2"
"MTN 2014",-0.449471340532376,0.0223245177389403,0.00373611464410373,0.01028600972781,-0.00469751910505246,2731649267.5,"2"
"LEE 2014",-0.480325569929221,-0.0161292251693992,0.00402900351410252,0.00108201228564802,0.018752765075366,177262770.3,"2"
"BJRI 2014",-0.476450209070981,0.0219354374697119,0.00383990674460339,0.0107704957271657,-0.0333087531533942,1311971932.3,"2"
"EVRI 2014",-0.473635839189117,-0.0128013866536285,0.00473723014836011,-0.0156141868831172,0.0396487612665752,468692888.95,"2"
"PII 2014",-0.227965528633615,0.192572421997213,0.021200278182765,0.0127953800979536,-0.0621599765244516,10041901941.2,"2"
"TLRD 2014",-0.393491624034175,0.038740644333215,0.00459687970331011,0.0119538208354904,-0.0577397870946581,2103182657.52,"2"
"SCI 2014",-0.374939225317855,-0.149831337598749,0.0293117084414185,0.00451635645927433,0.0411466450341043,4713511944.6,"2"
"BERY 2014",-0.345296042002915,-0.117375087071436,-0.0014422365676552,-0.0124371863618644,0.191179166695026,2918700000,"2"
"CCK 2014",-0.127330418236422,-0.145959750502585,-0.00519479333532678,-0.002068042707083,0.137449464180531,7070972569.9,"2"
"CPS 2014",-0.456978462625582,0.0137377869006117,0.00735579712164986,0.00181689988517357,0.0184387206281539,991152921.24,"2"
"HIBB 2014",-0.496219898417442,0.0226923437772603,0.00924869365714197,0.00944472986236159,-0.047748828725157,1499045053.43,"2"
"LGIH 2014",-0.531241964602918,0.0181456361879546,0.00791664465445155,-0.0117814309315972,-0.0258618674938232,309790659.08,"2"
"CMG 2014",-0.268351530288392,0.210835411581626,0.0241886352453824,0.0159895992328909,0.00162085193478946,21228477950.13,"2"
"DNKN 2014",-0.378543260876768,-0.0288524491649272,0.00958436123487864,-0.00824253860000815,0.0378612672126025,4486631249.1,"2"
"FRAN 2014",-0.525956639056687,0.0157278139734077,0.00855708511135812,0.0114311500087849,-0.0315322085008454,761676472.2,"2"
"QUOT 2014",-0.482424546464995,0.140964283887391,0.00226545017215606,-0.0247103853809895,0.0575527264035169,1419002645.25,"2"
"PKG 2014",-0.190670076958906,-0.0494774472657852,0.0195218134579678,0.030041099911522,-0.0454568262631814,7678828428.6,"2"
"DENN 2014",-0.529784984435986,0.0314178308118777,0.00654568524282939,0.00664659194589972,0.00689859740592669,873535864.88,"2"
"MDCA 2014",-0.466488206083767,0.0256541751083401,0.00336998277702265,-0.00082917013702142,0.0395037452673183,1146075206.72,"2"
"WLH 2014",-0.473100812213846,-0.0161580313303765,0.00736549201080217,-0.0301216572696911,0.0237990995216271,633340832.37,"2"
"CETV 2014",-0.598378225768984,-0.0140601440450817,0.00802331591512241,-0.00990872584950567,0.0876207322020029,434426178.18,"2"
"PZZA 2014",-0.473767184617121,0.0305947150987461,0.00714719966107968,0.00804751187482092,-0.0217945544496866,2237955015.81,"2"
"BGI 2014",-0.53589721323928,0.0157716380355459,0.00559238520992959,0.003014194214899,-0.0174111727306212,330514367,"2"
"POOL 2014",-0.451624107697198,0.0131448925811553,0.0106992762778012,0.0106216927468382,-0.0367286868236283,2754868233.52,"2"
"COLM 2014",-0.387703204312331,0.0227205829619537,0.00673653972552298,0.0183695901888397,-0.103790473893316,3103850161.08,"2"
"CBD 2014",0.171871972234824,-0.080485137171374,0.00659464125941301,0.135871244531495,-0.138766141074383,3316620000,"2"
"LOCO 2014",-0.532829053530594,0.00887343211889738,-0.00264289501030706,0.0073819220825872,-0.019071696954609,737869253.42,"2"
"RUSHA 2014",-0.425390825314502,-0.0109489883592286,0.00793476132952851,-0.00304512005016394,-0.0115503954263667,1278975185.1,"2"
"WMS 2014",-0.41134497776936,0.0814811924170084,0.00294369462997939,-0.0180224698246622,0.00894933354289692,851883607.65,"2"
"MCFT 2014",-0.535761855348021,0.0190894739784333,0.00395482115758034,0.00688138055001606,-0.0203850148986517,273989981.92,"2"
"ERI 2014",-0.508320062740146,-0.0167489023793588,0.00513286337061826,-0.00251796071005294,0.013794823547581,188112099.6,"2"
"OSTK 2014",-0.489724890298841,0.0928744519191881,0.0032748886522791,-0.00219226763196766,0.00460189829878399,583143517.53,"2"
"FOXF 2014",-0.524624409938228,0.0304247610377898,0.00567592241978937,0.0058044506656635,-0.0203937972222745,601448158.92,"2"
"LEG 2014",-0.269966520561397,0.0361857003955794,0.00461277243108872,0.00966591728675054,-0.0945719297684755,5864205979.71,"2"
"BC 2014",-0.321638633581415,0.0622064427669694,0.00865642977804469,0.0096114398729056,-0.0996431562425494,4764807123.34,"2"
"MBUU 2014",-0.536494851064218,0.0264716066990391,0.00505668123942273,0.00632091805470023,-0.0173199413117785,222202083,"2"
"CALI 2014",-0.428540363135622,-0.0859299363470875,0.00341368415813545,-0.0488420653313518,0.126586471870683,272074397.49,"2"
"ZUMZ 2014",-0.508234206301106,0.0263022854072701,0.00737289204463771,0.00986640213853265,-0.032293339198934,636246544.34,"2"
"SSP 2014",-0.505461240860857,0.00425406142140459,0.00410550922570835,0.0132967812448487,-0.0262160452244339,1122954353.7038,"2"
"DLTH 2014",-0.530690178969462,0.0203097383025543,0.00523555183224106,0.00728698873716769,-0.0275023379793002,427144140.15,"2"
"GDEN 2014",-0.547042885348319,0.0197679639033004,0.0058977968506744,0.00586001892201334,-0.0153338776770847,90777948.84,"2"
"PVH 2014",0.0370266457203031,-0.0715442770400538,0.00688073178813964,-0.0539722465218699,0.0998207902639969,9516356781.9,"2"
"ASNA 2014",-0.242449090621239,0.031654089674831,0.0006503668657591,0.015332158451043,-0.0634172689649343,2593060645.4,"2"
"VRA 2014",-0.505404892948262,0.0274999401235456,0.00825578923193309,0.0118119154924415,-0.0323782894228137,968470534.35,"2"
"BFAM 2014",-0.479938791870127,0.00224249125973085,0.00778670415491759,0.00309454946936769,0.0366518386389985,3096511797.15,"2"
"TEN 2014",-0.351086800017241,0.141613117345809,0.011351472116446,-0.0123542236808128,0.102134641652001,3457073349.45,"2"
"SUP 2014",-0.513569497891199,0.0229582448104877,0.00579423735486918,0.00553798010209943,-0.0432214757694513,531793810.95,"2"
"LL 2014",-0.489639695392615,0.0316544125824334,0.00840322998531559,0.00708288346768724,-0.0357804286379521,1794399260.84,"2"
"LEA 2014",-0.104230467353518,0.13621417547906,-0.00016512350275987,0.0178212603775752,-0.00882335764317833,7773362276,"2"
"TAST 2014",-0.536712999670654,0.013437341963944,0.00707929460434617,0.00440817990141844,-0.00897313842298995,271565806.53,"2"
"MOD 2014",-0.480043164630117,0.0251239191349928,-0.0107282317553935,0.00960461119225512,-0.0383832260367663,697007899.15,"2"
"WBC 2014",-0.304986801183157,0.151526070508874,0.00183893079654147,-0.00383414594580823,-0.0465385184068081,6169795841.3,"2"
"SAH 2014",-0.368456040044314,-0.0294403778800193,0.00713904760572493,-0.00258061071917037,-0.00256161489784533,1383779868.64,"2"
"HZO 2014",-0.524273908393029,0.0233480834663837,0.00496312708917733,0.00436102501590302,-0.0202188882164339,418808805.7,"2"
"SLGN 2014",-0.354728023023564,-0.0200541942725455,0.01149010111811,0.00714708895333053,-0.0136460170290605,3387700149.6,"2"
"HMC 2014",8.30244965742376,2.09968818768874,0.0149607642480777,-1.09300074701179,-0.519793005634326,61305440000,"27"
"GPI 2014",-0.327928921763983,-0.0331954251885586,0.00696097027453426,-0.00861206505797957,0.00364324379752552,2178157908.26,"2"
"HOV 2014",-0.421648098853662,-0.00971273318849403,-0.034520753028825,-0.0444457469217972,0.052179659046491,548514816,"2"
"AMCX 2014",-0.319641459585014,-0.0434780425984678,0.0125016265637584,-0.0148901992186457,0.115472544091852,4598438566.19,"2"
"TPX 2014",-0.34897154672825,-0.028214652738019,0.00670066901143999,-0.00566665588782565,0.00666477157298272,3344624822.03,"2"
"PLYA 2014",-0.539642006490186,0.0116814166175651,0.0020164909361748,0.00436390492788034,-0.00921994622063247,1051092665.574,"2"
"HVT 2014",-0.484004817058621,0.016575915782362,0.00566433956146526,0.00915997637924435,-0.0475823306604282,499318397.79,"2"
"DIN 2014",-0.430104050213797,-0.0271539592046109,0.004106347000561,-0.00945952479682354,0.0225433219629434,1964484074.12,"2"
"SON 2014",-0.270993378747628,-0.00500402385509785,0.0092355449871541,0.0161343857567543,-0.0860702113453886,4425066632.2,"2"
"NLS 2014",-0.523403152812581,0.02825703436021,0.00605627243715706,0.00705345757624607,-0.0253037918723657,475246757.04,"2"
"GIL 2014",-0.368845766048224,0.0163148603186491,-0.000222448562578203,0.0273169931317611,-0.141966866606349,6153840000,"2"
"NEWM 2014",-0.506668834982921,0.00647052812554986,0.00482143545072783,0.00686945800268499,-0.0251883929032227,883834617.05,"2"
"TCS 2014",-0.517296257818077,0.00576029219260484,0.00436451732366637,0.00598881010396581,0.00638536901025087,1695510149.96,"2"
"GEF 2014",-0.355844814405433,-0.0478558153179756,0.0143230145610493,0.0153675795215105,-0.0793890986523081,2103354697.08,"2"
"MPAA 2014",-0.511800334495539,0.027100017078293,0.00520315270598351,0.00404357866938593,-0.0271499707374575,397103130.65,"2"
"MTH 2014",-0.44670932914081,0.0161809568893707,0.0115279884530834,-0.0302044596144102,-0.021959399704629,1408108965.94,"2"
"CONN 2014",-0.468243642068933,-0.0115349471834776,0.010894574917448,-0.0206685013675548,-0.0371425857954902,2185247464.92,"2"
"TOUR 2014",-0.541375080335156,0.0441393919593709,0.00566855160457491,-0.00461728507928259,0.00307771389417227,745920000,"2"
"CHH 2014",-0.431012840675759,0.00933361869012543,0.00790341521761349,0.00543841671866455,-0.0176919618387507,3259364435.14,"2"
"MDP 2014",-0.368070138763553,-0.00396183178811728,0.00702885430307133,0.00841099112391812,-0.0692364539534269,2156197626.96,"2"
"WWE 2014",-0.509959421362161,0.0326519887549877,0.00185124414509651,0.00625661803802258,-0.0196232224478678,931397742.58,"2"
"MINI 2014",-0.424716449915034,0.00330189480723,0.0047013796661673,-0.00857553378528118,0.0148131341829804,1867855659.08,"2"
"MMYT 2014",-0.52777980730091,0.0452676952106835,0.00485801979171998,-0.00197565941394866,0.000128804094469451,3304800000,"2"
"BKNG 2014",0.913055093322351,0.333629951442322,0.00542274683965981,0.0767380571558247,-0.0781759945413554,59696862125.04,"9"
"VSI 2014",-0.488966966182168,0.034948626875281,0.00825589567644985,0.0101481533517683,-0.0316945659735143,1471858776.99,"2"
"LCII 2014",-0.471782605443941,0.0435169926960277,0.00677758278903727,0.00878031394373468,-0.0424658493999916,1207741611.43,"2"
"RRGB 2014",-0.499348384530836,0.0216160111837974,0.00484541881000922,0.012047611884488,-0.0240477804786337,1098807837.66,"2"
"HUD 2014",-0.494654261218327,0.015301717786826,0.00318856177452608,0.0193208308868929,-0.0271742148122123,2684451109.86,"2"
"SCVL 2014",-0.50685668279162,0.0255772124426927,0.00633598076372585,0.00713032187666714,-0.0342629974043227,495503717.28,"2"
"FUN 2014",-0.34831239075607,-0.0326946507763735,-5.2112620859082e-05,0.010146981599417,-0.0203798839819673,2671919350.22,"2"
"DORM 2014",-0.498467900746367,0.0240594071270022,0.0102037324162513,0.0102483483127251,-0.0466013756937054,1753627054.41,"2"
"AIN 2014",-0.4626126690705,0.0525492559896652,0.00578459748566123,0.000608184896730592,-0.0283537496554379,1211881000,"2"
"AZO 2014",0.0651588889264848,-0.108095108080433,0.0506683471816045,0.0558341717343371,0.0797428999236551,17491939166.8,"2"
"TM 2014",15.9073037267761,-5.31219005459709,0.334410569597929,1.60031487587074,-3.52610828092762,184986780000,"35"
"LAD 2014",-0.411190514732145,-0.0290519932787181,0.0108958745133453,-0.00792399522477291,-0.0192393876920944,2275696155.85,"2"
"FLWS 2014",-0.508128789062205,0.0416589910801869,0.00501517005394207,0.00453426920305312,-0.0170419409623604,371701833.4,"2"
"MSG 2014",-0.523383911691482,0.0434953872452252,0.0045286597786509,0.00971427061907356,0.00845677384760815,1559723659.55,"2"
"CBRL 2014",-0.318032389771182,-0.00293741653367873,0.00428502828086853,0.0128708104706669,-0.0948309322142799,2302489530,"2"
"ENT 2014",-0.53609624235943,0.0541415715046776,0.0064924738560708,-0.00481320120049908,0.0111198071783115,1037902587.73,"2"
"LE 2014",-0.48020174538722,0.0170588835153118,0.00888873835412535,0.0164057202571643,-0.0427052706509126,1070543453.5,"2"
"PAG 2014",-0.170107108248649,-0.110771468113562,0.0116142661641399,0.00545806883128939,-0.0563623124561401,4427454739.61,"2"
"BBGI 2014",-0.526117113287713,0.0214019420093325,0.00510491103708786,0.00503979248295668,-0.0221057731954273,118102115.6,"2"
"EROS 2014",-0.253445175949341,0.00880982997604869,0.000792897158810913,-0.00164868532385144,-0.27184466044088,34863996202.7,"2"
"GAIA 2014",-0.545794386792852,0.0213305875764071,0.00579250113455651,0.00669742290751155,-0.017306311897664,174432761.99,"2"
"MSGN 2014",-0.469679731078076,0.0436238041261143,0.0122620111263249,0.031038993900516,-0.0366051156058898,1456997850.198,"2"
"BKE 2014",-0.426686013325782,0.0322494123944332,0.0132269807292756,0.0200359609163788,-0.087998973634528,2053587461.73,"2"
"TA 2014",-0.494614508787022,0.00958399335103466,0.00793051005010648,0.0174064569884464,-0.0186883155876248,475365553.7,"2"
"INWK 2014",-0.50377102187252,0.0268406778321536,0.00445070277828005,-0.000646926412860175,-0.023185470960576,419758650.26,"2"
"MNRO 2014",-0.48977920986094,0.0149965111942108,0.00767340671968966,0.0098578781071477,-0.0343204198893266,1788837662.88,"2"
"MCHX 2014",-0.521927664291708,0.0708731510585209,0.00713928823248327,-0.00425861504445661,0.0123090912701178,196653078.72,"2"
"SHAK 2014",-0.536741292039329,0.0199191124326625,0.00554807389937377,0.00685323552911558,-0.022155047745106,1663875000,"2"
"PSO 2014",0.45569100597743,-0.191992128879002,-0.0178291581658723,0.067807015664174,-0.490485110479335,24687143203.29,"2"
"FWONA 2014",0.520222266564243,0.210660924672827,-0.0268922008831887,-0.130102113950458,0.1469591653002,8496718181.7995,"9"
"PATK 2014",-0.522410446180102,0.024835574169166,0.00703414819429923,0.00636250434751809,-0.0165763133322756,456586322.2514,"2"
"INUV 2014",-0.543154703714738,0.0236472943069513,0.00564138365444678,0.00558201585125437,-0.0161263569015148,30632937.4,"2"
"NXST 2014",-0.467150306517763,-0.0388117185483414,0.00870744048793271,0.00559390909255605,0.0228514017030768,1599787972.79,"2"
"WING 2014",-0.535955225412306,0.0175163334997038,0.00613732547965812,0.00573400445964718,-0.0177888372645323,785982505,"2"
"BZH 2014",-0.494934286813166,-0.0258293667347413,-0.000267404107873549,-0.0284638543902305,0.0463047809379287,449179020.92,"2"
"KIRK 2014",-0.525467673690508,0.0255411175042406,0.00598507852977473,0.00784895214837219,-0.0211794708619585,304076144.22,"2"
"VAC 2014",-0.447909554107796,0.0193150010330815,0.0078862212745668,0.00337701916117278,0.00666597044397063,1865512464.62,"2"
"ZAGG 2014",-0.531232574632016,0.0256330318033931,0.00596614110847442,0.0067545636044195,-0.0219283625222081,205974229.02,"2"
"FGP 2014",-0.385765873705652,0.0643577392188034,-0.00100325828489872,-0.0344036372061557,0.108666345194293,2063197219.8,"2"
"RELX 2014",0.609673096667336,-0.24958870432241,0.0100809478780359,0.184488229901321,-0.355327671503453,8315451833.66,"2"
"ICON 2014",-0.410626819813492,0.00372651621861259,0.00679874332390634,-0.0127025942465129,0.0339571688198232,1621094172.4,"2"
"RGS 2014",-0.493909769863976,0.00977104111998747,0.0130685525520903,0.0105967129505789,-0.014277205302323,798010216.96,"2"
"CCO 2014",-0.304701648696128,-0.182752379307241,-0.00402268694652481,-0.0346059915871867,0.26018200392063,3811726190.07,"14"
"ATR 2014",-0.322662579695552,0.0267110941401022,0.00908009302681262,0.0116245623883064,-0.0781796939025482,4326404347.32,"2"
"ABG 2014",-0.416912122233315,-0.0166628291393116,0.0100479759396187,-0.00440399424878386,-0.00508237066048391,2260080017.52,"2"
"CATO 2014",-0.494424338980496,0.0251548046380243,0.00730562070546954,0.0123505892668848,-0.0408052664009154,792047383.17,"2"
"CCS 2014",-0.531553028105332,0.0218403148899365,0.00722590847631602,-0.00886950661735927,-0.0205344854850271,371235363.84,"2"
"CHUY 2014",-0.536680169187115,0.0217572768160537,0.00593382427956743,0.00811341249502874,-0.0225835980340594,327831665.64,"2"
"CTRN 2014",-0.517375583980051,0.0259006060622228,0.0044868902827081,0.00658670501929015,-0.0240741677381883,246894148.06,"2"
"RACE 2014",-0.115397374086323,0.456240032993364,0.00460526926199798,-0.0633644677482042,0.132345736010389,28792400000,"2"
